mono,mono_index,date_index,tech_index,fruit_index,date,open,payoff_i,tech,timestep,forg_bout,dates.julian,RCI,s1,s2,s3,s4,s5,s6,s7,ps1,ps2,ps3,ps4,ps5,ps6,ps7,ks1,ks2,ks3,ks4,ks5,ks6,ks7,prs1,prs2,prs3,prs4,prs5,prs6,prs7,Yobs1,Yobs2,Yobs3,Yobs4,Yobs5,Yobs6,Yobs7,cos1,cos2,cos3,cos4,cos5,cos6,cos7,Moms1,Moms2,Moms3,Moms4,Moms5,Moms6,Moms7,y1,y2,y3,y4,y5,y6,y7,yob,age,age.c
BW,1,71,7,1269,2/11/15,1,0.187352293,SEAM STRIP,1269,32,759,IE,0,1,0,0,0,0,0,0,0.271085031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187352293,2009,6,-2.826086957
BW,1,73,4,1337,2/13/15,0,0,CHEW HOLE,1337,33,761,,0,1,1,0,0,0,0,0,0.271085031,0.189279091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,6,-2.826086957
BW,1,74,7,1379,2/16/15,1,0.172895959,SEAM STRIP,1379,34,764,,0,2,1,1,0,0,0,0,0.262709905,0.189279091,0.202952814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.5,1.5,0,0,0,0,0.1,0.25,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172895959,2009,6,-2.826086957
BW,1,74,7,1409,2/16/15,1,0.245246062,SEAM STRIP,1409,35,764,,0,2,1,1,0,0,0,0,0.262709905,0.189279091,0.202952814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.5,1.5,0,0,0,0,0.1,0.25,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245246062,2009,6,-2.826086957
DV,2,7,4,40,12/17/13,0,0,CHEW HOLE,40,1,338,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4,-4.826086957
DV,2,7,2,41,12/17/13,0,0,BITE AND POP,41,2,338,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4,-4.826086957
DV,2,15,2,94,1/8/14,0,0,BITE AND POP,94,3,360,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0.166666667,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4,-4.826086957
DV,2,20,2,167,1/13/14,0,0,BITE AND POP,167,4,365,,0,1,0,3,0,0,1,0,0,0,0.120723925,0,0,0.17326695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,2.4,0,0,0.8,0,0.066666667,0,0.291666667,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4,-4.826086957
DV,2,20,2,172,1/13/14,0,0,BITE AND POP,172,5,365,,0,1,0,3,0,0,1,0,0,0,0.120723925,0,0,0.17326695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,2.4,0,0,0.8,0,0.066666667,0,0.291666667,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4,-4.826086957
DV,2,21,2,189,1/14/14,0,0,BITE AND POP,189,6,366,,0,1,0,3,0,0,1,0,0,0,0.120723925,0,0,0.17326695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,2.4,0,0,0.8,0,0.066666667,0,0.291666667,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4,-4.826086957
DV,2,25,5,290,1/18/14,0,0,POUND,290,7,370,,0,1,1,3,0,0,2,0,0,0.249542515,0.120723925,0,0,0.17498078,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0.571428571,0.571428571,1.714285714,0,0,1.142857143,0,0.047619048,0.008928571,0.208333333,0,0,0.057142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4,-4.826086957
DV,2,26,7,313,1/19/14,0,0,SEAM STRIP,313,8,371,,0,1,1,4,0,0,2,0,0,0.249542515,0.148999693,0,0,0.17498078,0,0,0,0,0,0,0,0,0,0.125,0.125,0,0,0,0,0.5,0.5,2,0,0,1,0,0.041666667,0.0078125,0.190104167,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4,-4.826086957
DV,2,31,4,413,1/24/14,0,0,CHEW HOLE,413,9,376,,1,0,2,4,0,0,3,0.21762218,0,0.201538083,0.19944536,0,0,0.181707654,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0.1,0.4,0,0.8,1.6,0,0,1.2,0.014285714,0,0.02625,0.072083333,0,0,0.04625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4,-4.826086957
DV,2,34,4,498,2/3/14,1,0.153118778,CHEW HOLE,498,10,386,EQ,1,0,2,1,0,0,2,0.21762218,0,0.191873271,0.201782667,0,0,0.197636487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.666666667,0,1.333333333,0.666666667,0,0,1.333333333,0.023809524,0,0.066666667,0.033333333,0,0,0.038194445,0,0,0,0,0,0,0,0,0,0,0.153118778,0,0,0,2011,4,-4.826086957
DV,2,37,4,568,2/6/14,0,0,CHEW HOLE,568,11,389,,0,0,1,2,0,0,1,0,0,0.23021289,0.182945042,0,0,0.200111571,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0.05,0.08125,0,0,0.041666667,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,2011,4,-4.826086957
DV,2,37,4,570,2/6/14,0,0,CHEW HOLE,570,12,389,VA,0,0,1,2,0,0,1,0,0,0.23021289,0.182945042,0,0,0.200111571,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0.05,0.08125,0,0,0.041666667,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,2011,4,-4.826086957
DV,2,43,7,684,2/12/14,0,0,SEAM STRIP,684,13,395,,0,0,1,2,0,0,1,0,0,0.254334778,0.158098459,0,0,0.200111571,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0.041666667,0.15625,0,0,0.041666667,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,2011,4,-4.826086957
DV,2,44,5,716,2/13/14,0,0,POUND,716,14,396,,0,1,2,2,0,0,1,0,0.480898347,0.255641975,0.158098459,0,0,0.200111571,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0.666666667,1.333333333,1.333333333,0,0,0.666666667,0,0.008333333,0.061111111,0.104166667,0,0,0.027777778,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,2011,4,-4.826086957
DV,2,45,1,746,2/14/14,0,0,BACK ATTACK,746,15,397,,0,1,2,3,0,0,1,0,0.480898347,0.255641975,0.163704328,0,0,0.200111571,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0.571428571,1.142857143,1.714285714,0,0,0.571428571,0,0.007142857,0.052380952,0.136904762,0,0,0.023809524,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,2011,4,-4.826086957
EH,3,52,4,849,12/28/14,0,0,CHEW HOLE,849,1,714,,0,0,0,1,0,0,1,0,0,0,0,0,0,0.190016886,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.166666667,0,0,0.05,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,2013,2,-6.826086957
EH,3,61,4,1014,1/21/15,0,0,CHEW HOLE,1014,2,738,,0,0,4,1,0,0,1,0,0,0.27411401,0.143651411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0.333333333,0,0,0.333333333,0,0,0.05,0.055555556,0,0,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,2,-6.826086957
EH,3,67,4,1147,2/7/15,0,0,CHEW HOLE,1147,3,755,,1,0,0,1,0,0,0,0.147248916,0,0,0.164787388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.166666667,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,2,-6.826086957
EH,3,71,6,1266,2/11/15,0,0,SCRUB,1266,4,759,,0,0,1,1,0,0,0,0,0,0.230907775,0.168495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0625,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,2,-6.826086957
EH,3,71,7,1267,2/11/15,0,0,SEAM STRIP,1267,5,759,WZ,0,0,1,1,0,0,0,0,0,0.230907775,0.168495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0625,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,2,-6.826086957
EH,3,72,4,1320,2/12/15,0,0,CHEW HOLE,1320,6,760,,0,0,2,1,0,0,0,0,0,0.295790769,0.168495,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,1.333333333,0.666666667,0,0,0,0,0,0.060185185,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,2,-6.826086957
EH,3,72,4,1321,2/12/15,0,0,CHEW HOLE,1321,7,760,,0,0,2,1,0,0,0,0,0,0.295790769,0.168495,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,1.333333333,0.666666667,0,0,0,0,0,0.060185185,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,2,-6.826086957
EH,3,73,7,1349,2/13/15,0,0,SEAM STRIP,1349,8,761,HF,0,0,2,1,0,0,0,0,0,0.295790769,0.168495,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,1.333333333,0.666666667,0,0,0,0,0,0.060185185,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,2,-6.826086957
EH,3,74,4,1393,2/16/15,0,0,CHEW HOLE,1393,9,764,"WP,WZ",0,1,4,2,0,0,0,0,0.27295842,0.272614822,0.0842475,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0.285714286,1.142857143,0.571428571,0,0,0,0,0.015873016,0.043253968,0.119047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,2,-6.826086957
EI,4,3,1,14,1/17/13,0,0,BACK ATTACK,14,1,4,,1,2,0,0,0,0,1,0.218593044,0.342094607,0,0,0,0,0.218593044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.666666667,7.333333333,0,0,0,0,3.666666667,0.055555556,0.111111111,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,11,2.173913043
EI,4,3,4,15,1/17/13,0,0,CHEW HOLE,15,2,4,,1,2,0,0,0,0,1,0.218593044,0.342094607,0,0,0,0,0.218593044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.666666667,7.333333333,0,0,0,0,3.666666667,0.055555556,0.111111111,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,11,2.173913043
EI,4,23,2,213,1/16/14,0,0,BITE AND POP,213,3,368,MX,0,0,1,1,0,0,0,0,0,0.256949171,0.209613521,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,5.5,5.5,0,0,0,0,0,0.038461539,0.166666667,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2004,11,2.173913043
EI,4,23,2,214,1/16/14,0,0,BITE AND POP,214,4,368,,0,0,1,1,0,0,0,0,0,0.256949171,0.209613521,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,5.5,5.5,0,0,0,0,0,0.038461539,0.166666667,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2004,11,2.173913043
EI,4,23,2,215,1/16/14,0,0,BITE AND POP,215,5,368,,0,0,1,1,0,0,0,0,0,0.256949171,0.209613521,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,5.5,5.5,0,0,0,0,0,0.038461539,0.166666667,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2004,11,2.173913043
EI,4,34,1,501,2/3/14,1,0.194935623,BACK ATTACK,501,6,386,,0,0,0,0,0,0,1,0,0,0,0,0,0,0.352956124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,1,0.194935623,0,0,0,0,0,0,2004,11,2.173913043
EI,4,34,4,502,2/3/14,1,0.180721058,CHEW HOLE,502,7,386,VA,0,0,0,0,0,0,1,0,0,0,0,0,0,0.352956124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,1,0,0,0,0.180721058,0,0,0,2004,11,2.173913043
EI,4,36,4,555,2/5/14,1,0.164107418,CHEW HOLE,555,8,388,"EH,DV",0,0,0,0,0,0,2,0,0,0,0,0,0,0.276807008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,1,0,0,0,0.164107418,0,0,0,2004,11,2.173913043
EI,4,47,2,786,2/17/14,1,0.369269373,BITE AND POP,786,9,400,,0,0,2,0,0,0,2,0,0,0.298286222,0,0,0,0.276807008,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,5.5,0,0,0,5.5,0,0,0.104166667,0,0,0,0.166666667,0,0,0,0,0,0,0.5,0,0.369269373,0,0,0,0,0,2004,11,2.173913043
EI,4,47,1,787,2/17/14,0,0,BACK ATTACK,787,10,400,,0,0,2,0,0,0,2,0,0,0.298286222,0,0,0,0.276807008,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,5.5,0,0,0,5.5,0,0,0.104166667,0,0,0,0.166666667,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,2004,11,2.173913043
EI,4,49,2,811,12/16/14,0,0,BITE AND POP,811,11,702,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,11,2.173913043
EI,4,52,7,847,12/28/14,1,0.190016886,SEAM STRIP,847,12,714,EH,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190016886,2004,11,2.173913043
EI,4,53,2,857,12/29/14,0,0,BITE AND POP,857,13,715,,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.666666667,7.333333333,0,0,0,0,0,0.055555556,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,11,2.173913043
EI,4,53,2,858,12/29/14,1,0.352956122,BITE AND POP,858,14,715,,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.666666667,7.333333333,0,0,0,0,0,0.055555556,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0.352956122,0,0,0,0,0,2004,11,2.173913043
EI,4,53,2,869,12/29/14,0,0,BITE AND POP,869,15,715,,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.666666667,7.333333333,0,0,0,0,0,0.055555556,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,11,2.173913043
EI,4,57,7,927,1/11/15,1,0.237829513,SEAM STRIP,927,16,728,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,5.5,0,0,0,0,0,0.083333334,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237829513,2004,11,2.173913043
EI,4,60,4,984,1/14/15,1,0.195161403,CHEW HOLE,984,17,731,,0,0,1,0,0,0,0,0,0,0.204484378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195161403,0,0,0,2004,11,2.173913043
EI,4,60,3,985,1/14/15,1,0.219593112,CANINE SEAM,985,18,731,,0,0,1,0,0,0,0,0,0,0.204484378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219593112,0,0,0,0,2004,11,2.173913043
EI,4,68,2,1165,2/8/15,1,0.232338494,BITE AND POP,1165,19,756,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232338494,0,0,0,0,0,2004,11,2.173913043
EI,4,69,7,1217,2/9/15,1,0.197775195,SEAM STRIP,1217,20,757,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197775195,2004,11,2.173913043
EI,4,69,2,1218,2/9/15,1,0.231616156,BITE AND POP,1218,21,757,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231616156,0,0,0,0,0,2004,11,2.173913043
EI,4,70,2,1224,2/10/15,0,0,BITE AND POP,1224,22,758,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,11,2.173913043
EI,4,70,7,1225,2/10/15,1,0.191164067,SEAM STRIP,1225,23,758,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191164067,2004,11,2.173913043
EI,4,71,7,1296,2/11/15,1,0.271085031,SEAM STRIP,1296,24,759,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271085031,2004,11,2.173913043
EI,4,71,2,1297,2/11/15,0,0,BITE AND POP,1297,25,759,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,11,2.173913043
EI,4,73,7,1364,2/13/15,1,0.225692021,SEAM STRIP,1364,26,761,EQ,1,0,2,0,0,0,0,0,0,0.213019898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.666666667,0,7.333333333,0,0,0,0,0.041666667,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225692021,2004,11,2.173913043
EI,4,73,2,1365,2/13/15,0,0,BITE AND POP,1365,27,761,,1,0,2,0,0,0,0,0,0,0.213019898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.666666667,0,7.333333333,0,0,0,0,0.041666667,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,11,2.173913043
EI,4,74,3,1399,2/16/15,0,0,CANINE SEAM,1399,28,764,,1,0,3,0,0,0,0,0,0,0.220739044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,2.75,0,8.25,0,0,0,0,0.03125,0,0.114583334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,11,2.173913043
EI,4,74,1,1400,2/16/15,1,0.18478666,BACK ATTACK,1400,29,764,,1,0,3,0,0,0,0,0,0,0.220739044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,2.75,0,8.25,0,0,0,0,0.03125,0,0.114583334,0,0,0,0,0,0,0,0,0,0,0,0.18478666,0,0,0,0,0,0,2004,11,2.173913043
EQ,5,4,4,18,12/11/13,1,0.17909925,CHEW HOLE,18,1,332,LN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17909925,0,0,0,2011,4,-4.826086957
EQ,5,5,2,23,12/14/13,0,0,BITE AND POP,23,2,335,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4,-4.826086957
EQ,5,5,4,27,12/14/13,0,0,CHEW HOLE,27,3,335,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4,-4.826086957
EQ,5,5,2,31,12/14/13,0,0,BITE AND POP,31,4,335,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4,-4.826086957
EQ,5,9,2,49,12/19/13,0,0,BITE AND POP,49,5,340,,0,1,0,0,1,0,1,0,0.621334935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,1.333333333,0,0,1.333333333,0,1.333333333,0,0.016666667,0,0,0.111111111,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4,-4.826086957
EQ,5,10,4,55,12/20/13,0,0,CHEW HOLE,55,6,341,RZ,0,1,0,0,1,0,2,0,0.621334935,0,0,0,0,0.144269504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,1,0,0,1,0,2,0,0.0125,0,0,0.083333333,0,0.065625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4,-4.826086957
EQ,5,12,4,63,1/5/14,0,0,CHEW HOLE,63,7,357,"LD,DV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4,-4.826086957
EQ,5,12,2,73,1/5/14,0,0,BITE AND POP,73,8,357,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4,-4.826086957
EQ,5,17,4,114,1/10/14,0,0,CHEW HOLE,114,9,362,"BW,GW",1,1,0,1,0,0,2,0.271085031,0,0,0.212335404,0,0,0.087258515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0,0.8,0,0,1.6,0.028571429,0.04,0,0.04,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4,-4.826086957
EQ,5,18,2,125,1/11/14,0,0,BITE AND POP,125,10,363,EH,1,1,0,1,0,0,3,0.271085031,0,0,0.212335404,0,0,0.115927994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.666666667,0,0.666666667,0,0,2,0.023809524,0.033333333,0,0.033333333,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4,-4.826086957
EQ,5,19,4,154,1/12/14,0,0,CHEW HOLE,154,11,364,,1,1,0,2,0,0,3,0.271085031,0,0,0.202764599,0,0,0.115927994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0.571428571,0,1.142857143,0,0,1.714285714,0.020408163,0.028571429,0,0.048979592,0,0,0.085714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4,-4.826086957
EQ,5,20,1,156,1/13/14,0,0,BACK ATTACK,156,12,365,GW,1,1,0,2,0,0,3,0.271085031,0,0,0.202764599,0,0,0.115927994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0.571428571,0,1.142857143,0,0,1.714285714,0.020408163,0.028571429,0,0.048979592,0,0,0.085714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4,-4.826086957
EQ,5,20,4,157,1/13/14,1,0.179834068,CHEW HOLE,157,13,365,,1,1,0,2,0,0,3,0.271085031,0,0,0.202764599,0,0,0.115927994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0.571428571,0,1.142857143,0,0,1.714285714,0.020408163,0.028571429,0,0.048979592,0,0,0.085714286,0,0,0,0,0,0,0,0,0,0,0.179834068,0,0,0,2011,4,-4.826086957
EQ,5,21,2,194,1/14/14,0,0,BITE AND POP,194,14,366,,1,1,0,2,0,0,3,0.271085031,0,0,0.202764599,0,0,0.115927994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0.571428571,0,1.142857143,0,0,1.714285714,0.020408163,0.028571429,0,0.048979592,0,0,0.085714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4,-4.826086957
EQ,5,21,2,202,1/14/14,0,0,BITE AND POP,202,15,366,,1,1,0,2,0,0,3,0.271085031,0,0,0.202764599,0,0,0.115927994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0.571428571,0,1.142857143,0,0,1.714285714,0.020408163,0.028571429,0,0.048979592,0,0,0.085714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4,-4.826086957
EQ,5,24,4,263,1/17/14,0,0,CHEW HOLE,263,16,369,,1,1,2,3,0,0,4,0.271085031,0,0.222239069,0.205954867,0,0,0.086945995,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0.363636364,0.363636364,0.727272727,1.090909091,0,0,1.454545455,0.012987013,0.018181818,0.020833333,0.046320346,0,0,0.06969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4,-4.826086957
